user_id,sex,number_dependents_median,total_loan,more_90_days_overdue,number_times_delayed_payment_loan_30_59_days,number_times_delayed_payment_loan_60_89_days,using_lines_not_secured_personal_assets,debt_ratio,default_flag,clean_loan_type_Other,clean_loan_type_Real Estate,clean_loan_type_null,age_21-41 anos,age_41-52 anos,age_52-63 anos,age_63-109 anos,salary_0-3900,salary_3900-5400,salary_5400-7416,salary_7416-1560100,sex_F,sex_M,age_quartile,salary_quartile,pontuacao,score
17104,F,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,21-41 anos,0-3900,7,0
28694,M,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,21-41 anos,3900-5400,7,0
19144,F,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,21-41 anos,3900-5400,7,0
20233,F,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,21-41 anos,3900-5400,7,0
21610,F,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,21-41 anos,0-3900,7,0
30389,M,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,21-41 anos,0-3900,7,0
12415,M,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,21-41 anos,0-3900,6,0
15325,M,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,21-41 anos,0-3900,5,0
15254,M,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,21-41 anos,0-3900,6,0
4516,F,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,21-41 anos,0-3900,11,1
5378,F,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,21-41 anos,0-3900,7,0
27245,M,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,21-41 anos,3900-5400,6,0
25933,F,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,21-41 anos,0-3900,8,0
348,M,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,21-41 anos,3900-5400,8,0
14046,F,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,21-41 anos,0-3900,6,0
56,F,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,21-41 anos,3900-5400,5,0
4628,M,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,21-41 anos,3900-5400,5,0
32351,M,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,21-41 anos,0-3900,7,0
22527,M,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,21-41 anos,0-3900,7,0
2320,M,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,21-41 anos,0-3900,5,0
5800,M,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,6,0
2341,F,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,9,1
26470,F,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,6,0
30513,F,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,41-52 anos,5400-7416,6,0
29301,F,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,8,0
3876,F,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,6,0
16369,M,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,5,0
2741,F,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,6,0
14891,M,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,5,0
655,M,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,41-52 anos,7416-1560100,6,0
6444,F,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,5,0
9806,F,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,5,0
11680,M,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,9,1
3465,M,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,41-52 anos,5400-7416,6,0
27188,M,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,6,0
6489,M,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,41-52 anos,5400-7416,5,0
13306,F,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,7,0
27941,F,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,11,1
2246,F,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,7,0
14543,M,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,9,1
18161,F,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,9,1
10308,M,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,7,0
13520,M,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,7,0
8841,F,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,5,0
16611,M,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,7,0
25426,F,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,7,0
19316,F,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,6,0
7866,F,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,7,0
9221,F,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,41-52 anos,5400-7416,6,0
33551,M,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,6,0
4281,F,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,10,1
26273,F,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,6,0
7897,M,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,6,0
11718,F,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,6,0
5653,F,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,6,0
1282,M,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,10,1
5385,M,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,41-52 anos,7416-1560100,6,0
208,M,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,5,0
21589,M,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,8,0
18533,F,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,7,0
29793,F,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,7,0
25254,M,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,8,0
8053,F,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,6,0
11573,F,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,5,0
24637,M,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,41-52 anos,5400-7416,7,0
18828,M,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,41-52 anos,5400-7416,6,0
29725,M,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,10,1
24308,M,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,6,0
27611,M,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,5,0
21056,F,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,10,1
12792,M,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,41-52 anos,7416-1560100,5,0
31517,M,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,41-52 anos,7416-1560100,7,0
13515,M,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,6,0
7943,M,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,6,0
5597,M,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,6,0
19716,F,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,6,0
2878,F,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,8,0
30708,M,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,7,0
1339,F,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,7,0
13649,M,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,7,0
24579,F,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,6,0
27140,M,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,6,0
20057,M,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,6,0
2012,M,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,5,0
5900,M,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,7,0
8859,F,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,41-52 anos,3900-5400,5,0
32240,M,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,6,0
35915,M,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,5,0
3927,M,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,5,0
7198,F,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,41-52 anos,0-3900,5,0
22269,M,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,41-52 anos,3900-5400,10,1
26074,M,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,7,0
29234,M,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,41-52 anos,0-3900,6,0
34270,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,5,0
32999,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,5,0
3358,F,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,6,0
31346,F,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
19107,M,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
6494,M,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,6,0
32427,M,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,8,0
28247,M,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,10,1
31126,F,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,10,1
23825,M,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
33138,F,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,9,1
18465,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,5,0
31905,M,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
25915,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,5,0
5668,M,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,6,0
20202,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,5,0
34396,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,5,0
30123,M,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,6,0
3202,M,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,6,0
6486,F,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,9,1
14311,M,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,6,0
27755,M,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,7,0
9665,M,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
1163,M,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
20430,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,5,0
25653,F,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
35013,F,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
7550,F,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
14993,F,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,6,0
26452,M,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,6,0
34011,M,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
7452,M,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
12561,F,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,10,1
13407,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,5,0
13258,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,5,0
9539,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,5,0
33619,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,5,0
26409,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,5,0
59,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,5,0
19503,M,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,9,1
20488,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,5,0
5576,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,52-63 anos,5400-7416,5,0
4392,M,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,6,0
22807,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,5,0
11010,F,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,6,0
7555,M,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
10631,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,5,0
21559,F,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,52-63 anos,5400-7416,7,0
21005,M,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,7,0
35216,F,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,8,0
22723,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,5,0
15626,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,5,0
16212,M,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,9,1
30737,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,5,0
15194,M,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,6,0
1193,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,5,0
23576,F,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
10728,M,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,6,0
24297,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,5,0
32822,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,5,0
27783,M,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
16778,F,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
1333,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,5,0
11910,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,52-63 anos,5400-7416,5,0
28705,M,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,6,0
23888,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,5,0
23491,M,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
17253,F,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,9,1
5965,M,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,5,0
9962,M,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,9,1
12178,F,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,8,0
29538,F,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,6,0
18588,M,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,6,0
32408,M,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
2597,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,5,0
1670,F,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
12629,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,5,0
2837,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,5,0
32752,M,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,6,0
4645,M,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
6737,M,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,6,0
5644,F,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
774,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,5,0
13674,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,5,0
12152,M,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,6,0
2291,M,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,10,1
10202,M,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,6,0
21099,F,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,5,0
29188,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,5,0
10987,M,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,6,0
719,F,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,6,0
21520,M,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,6,0
4010,F,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,6,0
17525,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,5,0
31022,M,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,6,0
20082,M,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,6,0
24893,F,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
610,F,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,6,0
1958,F,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,5,0
27311,M,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,6,0
15113,F,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
13471,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,5,0
21241,F,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,8,0
16306,F,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,5,0
27846,F,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,5,0
768,M,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,6,0
10424,F,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,5,0
169,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,5,0
2525,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,5,0
22315,M,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,8,0
29257,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,5,0
20501,F,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,5,0
17267,M,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,6,0
11430,F,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,5,0
21476,F,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,5,0
16003,M,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,6,0
10245,M,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,5,0
26924,F,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,6,0
19012,M,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,6,0
17258,F,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,21-41 anos,0-3900,5,0
3985,M,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,21-41 anos,0-3900,7,0
4732,M,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,21-41 anos,0-3900,7,0
35630,F,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,21-41 anos,0-3900,6,0
